# ARMAX Iris Drone Run #19
# Recorded: 2026-05-10 12:03:55.958327
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
2.41,PRE_DROP,-0.036512,-0.011916,-0.218387,0.207995,0.02215,-0.152436,0
2.42,PRE_DROP,-0.034259,-0.012262,-0.217309,0.18953,-0.043331,0.157266,0
2.43,PRE_DROP,-0.033048,-0.012623,-0.215995,0.091476,-0.03792,0.137183,0
2.44,PRE_DROP,-0.031943,-0.0132,-0.212326,0.055798,0.014058,0.119298,0
2.45,PRE_DROP,-0.031291,-0.012265,-0.214319,0.133389,0.106877,-0.183405,0
2.46,PRE_DROP,-0.030065,-0.01105,-0.217523,0.182677,0.090503,-0.172028,0
2.47,PRE_DROP,-0.028302,-0.010376,-0.219207,0.171506,0.048234,-0.165797,0
2.48,PRE_DROP,-0.026418,-0.010482,-0.217958,0.144877,-0.013583,0.141761,0
2.49,PRE_DROP,-0.025842,-0.010083,-0.218975,0.024976,0.072867,-0.19958,0
2.5,PRE_DROP,-0.024711,-0.009855,-0.21783,0.132961,0.00983,0.134741,0
2.51,PRE_DROP,-0.023097,-0.009841,-0.21641,0.184108,-0.005256,0.147834,0
2.52,PRE_DROP,-0.022074,-0.00957,-0.218027,0.10662,0.00731,-0.170773,0
2.53,PRE_DROP,-0.02103,-0.009843,-0.219864,0.084704,-0.051549,-0.164023,0
2.54,PRE_DROP,-0.020037,-0.01076,-0.219952,0.153619,-0.144131,0.1675,0
2.55,PRE_DROP,-0.018007,-0.012483,-0.21686,0.238677,-0.198362,0.495729,0
2.56,PRE_DROP,-0.016738,-0.013582,-0.214936,0.049117,-0.049575,0.129574,0
2.57,PRE_DROP,-0.016733,-0.013608,-0.214729,0.031629,-0.017372,0.120008,0
2.58,PRE_DROP,-0.016122,-0.013858,-0.213456,0.085607,-0.03164,0.133524,0
2.59,PRE_DROP,-0.015115,-0.014203,-0.212195,0.132157,-0.043726,0.145226,0
2.6,PRE_DROP,-0.014363,-0.014124,-0.213717,0.060734,0.026985,-0.183722,0
2.61,PRE_DROP,-0.013879,-0.013621,-0.215627,0.038713,0.06924,-0.196851,0
2.62,PRE_DROP,-0.01329,-0.012977,-0.216293,0.105075,0.035418,0.122607,0
2.63,PRE_DROP,-0.012573,-0.012164,-0.217375,0.047802,0.113307,-0.204271,0
2.64,PRE_DROP,-0.01191,-0.011221,-0.217078,0.028057,0.075435,0.099927,0
2.65,PRE_DROP,-0.012257,-0.010394,-0.216978,-0.115404,0.13005,-0.227129,0
2.66,PRE_DROP,-0.01259,-0.009688,-0.216336,0.002494,0.063945,0.097524,0
